"""joshamberger @singaporeair struggling pro? doubt it! travelling better than proag""	"," Rant","Neutral"
"""joshyboi88 @singaporeair josh, they are awesome as an airline! enjoy sydney, i'm going there too.""	"," Rant","Objective"
"""joshyboi88 @singaporeair now you are taking it to a different level!""	"," Rant","Objective"
"""joshyboi88 @singaporeair yeah, you go business class...the seat is three ipads wide!""	"," Rant","Subjective"
"""joshyboi88 @singaporeair you will be fineÃ_Ã__i hope ;o)""	"," Rant","Subjective"
"""karimghandour @emiratessupport this airline is a joke @etihadairways @qatarairways @singaporeair @turkishairlines""	"," Rant","Subjective"
"""kasiadietz i'm sorry too. wish you could have been here, kasia! @singaporeair @nyctm""	"," Rant","Objective"
"""katie_hogg @singaporeair have fun lady!!! how long do you go for? xx""	"," Rant","Subjective"
"""kaypealol @singaporeair i mean they have such a good service, wet towel, menue card, usb charger ... all in economy""	"," Rant","Objective"
"""keishawee but that is only for singapore airlines right ? honestly thought it was gg to be like at least 170+ T_NEG_EMO anyways have fun ! _Ã´Ã¯Âç""	"," Rant","Objective"
"""kellytaybt @singaporeair intentionally removed shrimp from their shrimp salad to pass it off as prebooked veg meal. insulted our religion!""	"," Rant","Subjective"
"""kellytaybt @singaporeair not surprising considering their shitty service !!""	"," Rant","Neutral"
"""keropokman @singaporeair my dream job when i was a kid. not in a kebaya la! as an sq flight attendant. lol""	"," Rant","Objective"
"""kezzeroz @harrypusspuss @qantas @emirates @flyairnz @singaporeair @cathaypacific would someone in govt tell the truth ffs!""	"," Rant","Subjective"
"""kezzeroz @qantas @flyairnz @cathaypacificau @mas @singaporeair @emirates i've heard nz &amp; emirates supposed to be good""	"," Rant","Objective"
"""kezzeroz @qantas @flyairnz @cathaypacificau @mas @singaporeair @emirates oh really. must have a look at air nz then _Ã´Ã–Â‹. specials maybe?""	"," Rant","Subjective"
"""kimsungcutie cause singapore airlines doesnt have the direct one so yeaaa T_NEG_EMO so empty T_URL""	"," Rant","Subjective"
"""kirstenalana @singaporeair @nyctm sorry to be missing it!""	"," Rant","Objective"
"""kirstenalana @singaporeair agreed! very well done- the @andaz5th was a great venue. only prob was not winning the tix!lol""	"," Rant","Objective"
"""kirstenalana some sort of @singaporeair swag would have been a nice consolation prize at least! T_POS_EMO @jboydnyc""	"," Rant","Objective"
"""klsz132 for sure can survive uh. last time singapore airlines also kena due to wrong runway but now fully recovered.""	"," Rant","Objective"
"""koala_in_usa @singaporeair @jeremygutsche of course pricing is clearly stated. could it not be a technical error?""	"," Rant","Subjective"
"""komocode @singaporeair @jeremygutsche only error is not monitoring usage. my bill was high but in all fairness, i was charged correctly.""	"," Rant","Objective"
"""komocode @singaporeair @jeremygutsche pricing clearly shown on website + cost of overage. they even notify you at limit. full transparency!""	"," Rant","Subjective"
"""kstarfanfest @kwiyomiso @lamlamlammy is it singapore airlines oh my god""	"," Rant","Subjective"
"""kuonigroup @singaporeair spends s$30m a year on just + wine T_URL""	"," Rant","Subjective"
"""kyleplacy @derektweets can you believe my @singaporeair flight does not have wifi?!!??! wtf""	"," Rant","Objective"
"""lagrisham @jeremygutsche @usatoday hey! @singaporeair fu.""	"," Rant","Subjective"
"""laurabegley @singaporeair i felt just like lucy!""	"," Rant","Subjective"
"""laurakayebell @singaporeair incompetence or security matters? dont you prefer to travel safely?""	"," Rant","Neutral"
"""laus_xo91 singapore airlines. do not wanna fly now lol _Ã´Ã–Â©""	"," Rant","Objective"
"""lautpeluncur @jeremygutsche @singaporeair @united make him pay it as he should...""	"," Rant","Subjective"
"""lee_parnell @singaporeair do not be silly. i think i have to put fish eyes in my mouth.""	"," Rant","Objective"
"""lee_parnell @singaporeair im doing the itv2 show.""	"," Rant","Subjective"
"""leroyfilon dan kun je met singapore airlines vliegen. thanks for flying with us! your wi-fi charges are $1,171.""	"," Rant","Subjective"
"""lifeofdoug @singaporeair that is very lame. thanks for the heads up. now i know never to fly singapore air.""	"," Rant","Objective"
"""likeshisbeer @singaporeair yeap, on my third champagne. cannot you tell?""	"," Rant","Subjective"
"""lindasherman @marshacollier someone should send @virginaustralia and @singaporeair an invite. might learn something ....""	"," Rant","Subjective"
"""lissyo you are going to have an amazing flight experience with @singaporeairÂŒÃ_! we are counting down with you!""	"," Rant","Objective"
"""livideye @singaporeair do not. pls read my prev rt and these attachments T_URL""	"," Rant","Subjective"
"""lozzaeh singapore airlines were so much better jfc the service was to die for.""	"," Rant","Neutral"
"""lrdblackadder yes - saw the @singaporeair deals for 2015 - better than a drive to london to go anywhere""	"," Rant","Neutral"
"""lucapintavalle @singaporeair thanks for your interest. unfortunately merchandise is no longer available for sale after the race weekend.""	"," Rant","Objective"
"""lufthansa @lufthansa in the future wiill use first class offers from singapore airlines &amp; emirates again. they would not treat me like you""	"," Rant","Subjective"
"""luhanible but i still like singapore airlines better bc they have anime stuff in their movie list lel""	"," Rant","Neutral"
"""luke_higgins12 i looked up changing to singapore airlines but there are no seats left _Ã´Ã–__Ã´Ã–__Ã´Ã–_""	"," Rant","Subjective"
"""magellanpr @kierareilly @honestlyfitness have always said that @singaporeair is one of my fav airlines! @raffleshotelsin""	"," Rant","Subjective"
"""makemytrip the airport pay at the singapore airlines counter for the correct ticket. why should we pay for your agents fault? &amp; ur team (4)""	"," Rant","Subjective"
"""man_stufff @markrwheeler2 @singaporeair i beg your pardon, i am a woman but i love that photo.""	"," Rant","Objective"
"""markemillr @ethanhethcote you guys should come to singapore soon via @singaporeair ! so that i may do your arrival flight ! _Ã´Ã–ÂÅ_Ã´Ã–Â‹_Ã´Ã–_""	"," Rant","Subjective"
"""mas hello, still have not had a reply. flying tomorrow, very concerned. have checked with @singaporeair and they have availability....""	"," Rant","Subjective"
"""masha_krylova @singaporeair yes agree, how you manage to plan your holiday""	"," Rant","Subjective"
"""matalaz ehm i guess it depends on what airline. in singapore airlines you get a flat bed in business.""	"," Rant","Subjective"
"""maxgraham @jonk @singaporeair i have not flown them in a while. i need to remedy this soon!""	"," Rant","Subjective"
"""maxgraham @jonk @singaporeair you cannot put a price on good customer service. it really makes all the difference.""	"," Rant","Subjective"
"""maxgraham @runwaygirl @jonk @singaporeair turkish does a good job in economy as well with menu &amp; kit.""	"," Rant","Objective"
"""maxgraham @singaporeair that made me really happy to read T_POS_EMO i love kindness...usually airline tweets are complaints!""	"," Rant","Objective"
"""maxinekwokadams @singaporeair good luck. it makes all the difference in the world on a long flight. _Ã´Â»Âè""	"," Rant","Neutral"
"""mccaig seems nice enough here. disappointed the new singapore airlines one isnÃ_Ã_Â»t open yet as i would have gone there.""	"," Rant","Objective"
"""mchm123 you can drop us the email at sq_social@singaporeair.com.sg T_POS_EMO it is our email inbox for the social media team.""	"," Rant","Subjective"
"""mcwhirteralex @guildupont @singaporeair idea for competitor promotion - encourage pax to take refund and buy their j-class at 'error' price""	"," Rant","Subjective"
"""mcwhirteralex @guildupont as i say, @singaporeair clearly not confident in it is yield management team &amp; ability to recover their 'loss'""	"," Rant","Objective"
"""me_achin do you mind dropping us more details at sq_social@singaporeair.com.sg? in the meantime, pls try to connect with the call centre""	"," Rant","Neutral"
"""meatpietits haha as if fly easyjet long haul. i'm booked on singapore airlines.""	"," Rant","Objective"
"""merlindb and sometimes the rules fail, one case study, singapore airlines, fa was first person out every door with fire onboard. many died""	"," Rant","Subjective"
"""michaelwtravels i sure did. it was great! really fun party by @singaporeair""	"," Rant","Objective"
"""midliferoadtrip a9 have heard great things about singapore airlines""	"," Rant","Objective"
"""miflight that is mindblowing. i'd ask @singaporeair to at least my name right for that kinda of money yuanderekmr. T_POS_EMO""	"," Rant","Subjective"
"""mikedoeslife @singaporeair what the bloody hell?!""	"," Rant","Objective"
"""milkemark would you imagine if ethiad or singapore airlines would do domestic flights in canada? would be awesome!""	"," Rant","Objective"
"""minhoxchan it is called a flight soch oh idk the airline food is p okay this is a good airline (singapore airlines)""	"," Rant","Objective"
"""minliangtan @singaporeair you should buy a singapore airlines plane""	"," Rant","Subjective"
"""minliangtan @singaporeair you should buy a singapore airlines plane""	"," Rant","Subjective"
"""minliangtan at sq_social@singaporeair.com.sg? thank you for taking time to leave us your compliment. (2/2)""	"," Rant","Subjective"
"""minsikko @singaporeair did you fly fancy or just like ""coach"" ?""	"," Rant","Objective"
"""minsikko @singaporeair they are the best! used to fly with them all the time when i was younger :d""	"," Rant","Subjective"
"""miss_jordi @effbeeee @singaporeair @qantas god speed and happy travels ladies.""	"," Rant","Objective"
"""missdeeallsop @singaporeair pleased that you were look after ,hope you are now in oz have a good sleep love g g w xxxx_Ã´Ã–Â€_Ã´Ã–Â€_Ã´Ã–Â€""	"," Rant","Objective"
"""misstsy i take multi-city flights so usually @singaporeair. ron flies either @jetstar_asia or @airphilexpress i think.""	"," Rant","Subjective"
"""mister_clothing @british_airways would not you use cathay or taiwan air? @singaporeair gave me amazing service out of japan to nz""	"," Rant","Objective"
"""mkhoury @americanair some like @virginamerica and @alaskaair do a better job. though not perfect. no one is. not even @singaporeair""	"," Rant","Objective"
"""mlghammertime @singaporeair just economy and very good""	"," Rant","Objective"
"""mmonicalewinsky singapore airlines is amazing, i cannot fault them. they are expensive tho.. emirates is next best in my opinion x""	"," Rant","Subjective"
"""msvuittonz hahaha ask them? @singaporeair""	"," Rant","Subjective"
"""mukeftlouis but ive heard nice things about singapore airlines too""	"," Rant","Objective"
"""nadya_hutagalng @singaporeair @ap_airports i had the same experience last month when i flew from sing to heathrow , london.""	"," Rant","Subjective"
"""nadya_hutagalng such as booking ref and flight itinerary to sq_social@singaporeair.com.sg we will look into the matter. thank you very much""	"," Rant","Subjective"
"""nameet really with how @singaporeair has handled my honeymoon booking. not expected!""	"," Rant","Subjective"
"""nameet saw @airasia news overnight; knew mr &amp; mrs potnis where on @singaporeair on their honeymoon; i'm sure it is difficult 2 hear...""	"," Rant","Objective"
"""nanagucciii singapore airlines :d sge watch lang kayo, heard that its funny daw.. u know already what happened to vice's lolo?""	"," Rant","Objective"
"""nayanikaaa @catamaran_tales i had worst meduvada i've ever had on singapore airlines flight as a hindu veg meal- never again.""	"," Rant","Objective"
"""nazichicharoti in japan is 1:14 am. good night to you! @singaporeair""	"," Rant","Objective"
"""ndirishwonder yeah. @singaporeair just took off for the same route.""	"," Rant","Subjective"
"""newley @wsj comeon singapore airlines.you are better than this. clearly the business model is predicated on conning innocent people. change""	"," Rant","Objective"
"""newley that is outrageous @singaporeair""	"," Rant","Objective"
"""nialllauder: 14 days til i fly to the other side of the world with @singaporeair""	"," Rant","Objective"
"""nickpfitzner ...singapore airlines is quite nice. that is all i've got.""	"," Rant","Objective"
"""nidhiraichand their entn. system did not work and when i complained on twitter they harassed us on our way back! do not fly @singaporeair.""	"," Rant","Subjective"
"""nikkiwicks @campaignasia @lonelyplanet @yahoosg @singaporeair seriously?""	"," Rant","Objective"
"""ninadavuluri be treated like royalty - only fly singapore airlines. if u give money on d streets or in traffic, then u will be surrounded.""	"," Rant","Objective"
"""niubi @shaunrein my boy wants to fly that ""suite class"" on singapore airlines. not gonna happen.""	"," Rant","Neutral"
"""nlebrecht thanks @singaporeair what do you think you are doing? please retweet.T_URL""	"," Rant","Subjective"
"""nobleandpeace @todayonline @singaporeair you can check our routes at: T_URL""	"," Rant","Subjective"
"""nvrguys @singaporeair @expedia best international airline so far""	"," Rant","Subjective"
"""nvrguys @singaporeair @expedia we also enjoyed our trip to france via @delta enough meals""	"," Rant","Objective"
"""nyctm @singaporeair @andaz5th great! we are sure some of our attendees and committee members will be there!""	"," Rant","Objective"
"""nyctm @singaporeair ill be in aruba wearing a wetsuit, but will miss you all""	"," Rant","Objective"
"""nyctm @singaporeair my hometown it is! make it go viral!""	"," Rant","Subjective"
"""nypost guess he was not in ""suite class"" @singaporeair""	"," Rant","Subjective"
"""nzheraldbiz @flyairnz or more like ruin it for those who opted for singapore airlines for it wider seat!""	"," Rant","Neutral"
"""obinnaekezie @singaporeair itÃ_Ã_Â»s aloe vera broth and kidney beans""	"," Rant","Subjective"
"""oldpicsarchive T_URL - prototype pictures, never made it passed fantasy(unless you fly singapore airlines 1st class today""	"," Rant","Objective"
"""oliviaallennyc @singaporeair @sai i should probably bring an overnight bag then...""	"," Rant","Subjective"
"""omgitsjy @singaporeair right you are, thanks for pointing that out. junyi. T_URL""	"," Rant","Subjective"
"""osuncensored my uncle flew singapore airlines shortly after their 2 accidents. needless to say i was terrified until he texted me.""	"," Rant","Objective"
"""paigemoregan get that inflight meal upgrade! if you really wanna roll deep, go all singapore airlines. bam!""	"," Rant","Subjective"
"""parisba @virginaustralia @singaporeair @staralliance and now there are so many more of them available T_POS_EMO""	"," Rant","Subjective"
"""patrickcanion @singaporeair that sucks pat i hope they find it asap and get it to you. how long are you there for?""	"," Rant","Subjective"
"""peterloh @singaporeair @ausbt i sure did. sq will not ticket them. flight centre to advise asap.""	"," Rant","Objective"
"""peytonevans ive always wanted to eat left over fries but i left that poverty life when i boarded that singapore airlines plane 15 years ago""	"," Rant","Subjective"
"""pfro @jboydnyc @singaporeair @yahootravel we flew coach london to hong kong yesterday""	"," Rant","Subjective"
"""pfro @tashchs @singaporeair you are both kind, gracious ladies!""	"," Rant","Objective"
"""pfro awesome story! my dream is to fly @singaporeair and i can only imagine how it felt to go back to coach _Ã´Ã–Â¢""	"," Rant","Objective"
"""pfro i just read your article about @singaporeair suites. they are really awesome. wish i could afford those luxe seats.""	"," Rant","Objective"
"""pfro just read your singapore airlines piece-working on a similar story for greenwich mag-will not make the mistake of trying a suite T_POS_EMO""	"," Rant","Subjective"
"""pfro your article on your experience in first class onboard singapore airlines was the best thing i've read all week! T_POS_EMO""	"," Rant","Subjective"
"""photojames @singaporeair 5mb is what, maybe a picture tweet? crazy.""	"," Rant","Objective"
"""photojames @singaporeair oh no! i'm flying with singapore for my tokyo trip. this sucks!""	"," Rant","Subjective"
"""photojames @singaporeair wow, really worthless!""	"," Rant","Objective"
"""photojames @singaporeair you spent ~$0.30 to tweet that.""	"," Rant","Subjective"
"""pitispotterclub @lugospotter @singaporeair iÃ_Ã_Â»ve seen it from my window-seat quite a few timesÃ_Ã__""	"," Rant","Subjective"
"""pizzafatboy @delta @deltaassist they did the same thing to us, flight was operated by singapore airlines, we had to pay a $100 fee""	"," Rant","Subjective"
"""pokerlifter @singaporeair indeed they do!""	"," Rant","Subjective"
"""pokervixen @curiousdg ha. i think @singaporeair is great if you have no special needs/requests. if you do, forget it.""	"," Rant","Objective"
"""princessmissdee singapore airlines were the best thing i ever experienced. i might dream about it""	"," Rant","Objective"
"""prioritypax we did not block you &amp; have noted your feedback. thanks for pointing it out. hope you have a great day. @singaporeair 2/2""	"," Rant","Subjective"
"""qantas &amp; @singaporeair sandwich going to be eaten by @lufthansa _Ã´Ã–Â‰ T_URL""	"," Rant","Subjective"
"""qantas @emirates @airasia @singaporeair @thaiairways with what happened this year i'm scared to fly now !! what is going on ?? ?""	"," Rant","Objective"
"""qantas delays, excuses, delays, excuses! once again it is clear why @singaporeair is a far superior. show your aussie 'spirit' &amp; sort it out""	"," Rant","Objective"
"""qantas thanks. i will fly it with singapore airlines instead then.""	"," Rant","Objective"
"""qantas tried booking 3 times, got that error every time. ending up going with singapore airlines""	"," Rant","Subjective"
"""qantas why fly away if you want to be home? you lost me a long time ago @qantas. @flyairnz @cathaypacificau @mas @singaporeair @emirates""	"," Rant","Objective"
"""racemicmixture singapore airlines? this is an intl flight right? this sounds wrong....""	"," Rant","Objective"
"""raktimsilva14 nope!! sometimes singapore airlines quite bumpy and budget airlines especially... they do not know how to fly a plane -.-""	"," Rant","Objective"
"""ramiasky @emirates @emiratessupport is a joke @qatarairways @singaporeair @etihadairways""	"," Rant","Subjective"
"""ramiasky @emiratessupport they have the worst customer service @singaporeair @turkishairlines @airfrance""	"," Rant","Objective"
"""rawrseg @singaporeair yep, there is room for that in the notes. go for it!""	"," Rant","Subjective"
"""realbizwithrj @singaporeair @alfredportale @rebeccajarvis i can safely confirm you dont get this standard flying economy""	"," Rant","Subjective"
"""realpolarbrr @wpt @singaporeair i hope so!""	"," Rant","Subjective"
"""reisewerk @kempistmoritz @marloesgrim @singaporeair cool! we are going to enjoy your second hometown without you, i guess...""	"," Rant","Subjective"
"""reisewerk @kempistmoritz @marloesgrim @singaporeair not the first one saying this but it is like xmas! _Ã´Ã–Â_""	"," Rant","Subjective"
"""reisewerk @singaporeair enjoy the hell out of amsterdam! and you know who. T_POS_EMO""	"," Rant","Neutral"
"""rhettandlink would not it make sense to take singapore airlines to singapore ayyyyyy_Ã´Ã–Âè (seriously though it would mean the world if you came)""	"," Rant","Objective"
"""rich_underwater @singaporeair not again. are you on their naughty list?""	"," Rant","Objective"
"""richardbranson and singapore airlines are just about the best at delivering the small details in a big way.""	"," Rant","Subjective"
"""richardquest wouldnt it be great to do the pruning using onair in a singapore airlines suite?just fly back and forth to fra and prune away!""	"," Rant","Objective"
"""rickgriffin in-flight dining that would be @singaporeair""	"," Rant","Subjective"
"""rickydragoni @stephbetravel @singaporeair maybe!!""	"," Rant","Subjective"
"""ridesharedash i prefer singapore airlines they take very good care of me when i fly to southeast asia""	"," Rant","Objective"
"""ringsau use to love singapore airlines, shame they are not connected to qantas anymore""	"," Rant","Objective"
"""ripplecreeknw @airasia @singaporeair all good. flew in on the same route late the night before. weather very turbulent. thanks for the msg_Ã´Ã–_""	"," Rant","Subjective"
"""rntata2000 and every action of @singaporeair post my complaint reeks to intentional gross deficiency of service and gross negligence""	"," Rant","Subjective"
"""rntata2000 congrats on vistara aop. do you know @singaporeair intentionally removed shrimp to pass off salad as veg &amp; v r allergic2seafood""	"," Rant","Subjective"
"""rntata2000 its happens at last after 2 dcds when u lst tried it to have it like singapore airlines but because of corruption u leave it""	"," Rant","Subjective"
"""rntata2000 just thought you should know about how @singaporeair treats its customers. and they were once supposed to be the best airline.""	"," Rant","Subjective"
"""rntata2000 sad how the mighty fall. @singaporeair""	"," Rant","Objective"
"""robinhicks_ hey there, i think @singaporeair should be the right twitter handle T_POS_EMO""	"," Rant","Objective"
"""rogermthomas10 @singaporeair if you have a specific issue with a flight centre booking. please email me, i'd be happy to investigate. 1/2""	"," Rant","Objective"
"""rogermthomas10 @singaporeair these airfares would therefore not have been eligible - T_URL - best regards, felix. 2/2""	"," Rant","Subjective"
"""rollsroyce earns revenue whenever @singaporeair powers up the engine, are you charging your customers by usage?""	"," Rant","Subjective"
"""rrphl so i can either purchase that lens for like 12k. or purchase a first class round trip airline ticket via singapore airlines for 13k""	"," Rant","Subjective"
"""rspigatto looks comfortable enough! i hope to have that luck on my flight to @australia with @singaporeair""	"," Rant","Objective"
"""runwaygirl @jonk @singaporeair absolutely and they get it.""	"," Rant","Objective"
"""runwaygirl @jonk @singaporeair they hand out cold towels to econ and have trays w common drinks (beer/water/oj) almost immed after takeoff.""	"," Rant","Objective"
"""runwaygirl @singaporeair was recently reviewed; the seats in front do not recline into you, but slide to give a reclining illusion, great!""	"," Rant","Neutral"
"""runwaygirl hmm. singapore airlinesÃ_Ã_Â» ongoing shoddy treatment of passengers with mobility issues is concerning. @missuswebb""	"," Rant","Neutral"
"""ruthmarlyngrace yes, it is still short compared to qantas, virgin, singapore airlines, but it is better rated than the likes of airasia and""	"," Rant","Subjective"
"""rwang0 @singaporeair lounge taints you w their steaming hot laksa. that is the baseline now for lounges.T_POS_EMO flysfo @americanexpress @united""	"," Rant","Objective"
"""sacredinsanity so what....they would have compensated you with 15 odd $ and said sorry... no big deal for them @singaporeair""	"," Rant","Subjective"
"""salesgravy @singaporeair @jeremygutsche this is absolutely ridiculous!""	"," Rant","Objective"
"""salesgravy @singaporeair @jeremygutsche wonder what singapore airlines has to say as those charges seem odd?""	"," Rant","Subjective"
"""salesgravy @singaporeair @jeremygutsche wonder what singapore airlines has to say as those charges seem odd?""	"," Rant","Subjective"
"""salleh_syakir haha i am going south india and our flight is confirmed that we are taking singapore airlines""	"," Rant","Objective"
"""salleh_syakir oh but those going cambodia are jealous of those going south india as they are taking singapore airlines""	"," Rant","Subjective"
"""sameerpatel @singaporeair @americanexpress @united wow. that is the way to go""	"," Rant","Objective"
"""samjpullen @singaporeair do you reckon you will miss it?""	"," Rant","Subjective"
"""sarasoueidan @lufthansa \o one vote from here. @singaporeair was also awesome, did not want to leave the plane after long travel.""	"," Rant","Objective"
"""sdaviespoker fish do not normally fly. and when they do, it is not on singapore airlines.""	"," Rant","Objective"
"""sean_nicol we had horrifying exp as well on @singaporeair. and when we tweeted about it they took our pnr and targeted us on the return flt""	"," Rant","Objective"
"""seat24charlie clueless. @singaporeair""	"," Rant","Subjective"
"""shivamvahia i'm actually referring to @microsoft @pebble @spotify @lenovo @htc @blackberryhelp @nokia @fitbit @bbm @singaporeair""	"," Rant","Subjective"
"""shixunli one is less, 1.7k. singapore airlines. one transfer. 15-16 hours travel.""	"," Rant","Subjective"
"""simoncan2 @singaporeair seems they have never heard of a calculator""	"," Rant","Subjective"
"""simoncan2 @singaporeair yeah, they charged me 1500 usd out of melbourne 2 days ago.""	"," Rant","Subjective"
"""simonemonique28 no one at @singaporeair concerned about getting customers to give confidential information on twitter?""	"," Rant","Subjective"
"""simpliflying @singaporeair oh gracious... that guy knew what he was doing, shashank. T_POS_EMO""	"," Rant","Subjective"
"""sinemgundogan @singaporeair a company without respect to human health. definitely prefer""	"," Rant","Subjective"
"""singaporeair @singaporeair no worries. the traveling passenger has credit card under his name now. thanks so much.""	"," Rant","Subjective"
"""singaporeair @singaporeair you have a site called ""best price guarantee"" T_URL . this seems very deceiving.""	"," Rant","Subjective"
"""singaporeair but i fly singapore airlines more than anyone else when i head out to asia. i'm a krisflyer member. T_POS_EMO""	"," Rant","Objective"
"""singaporeair chat and spend time. ruined the entire holiday which we were looking forward to. extemely let down by singapore airlines.""	"," Rant","Subjective"
"""singaporeair competes with no ife: $100, no food: $50, no toilet: $25. no seat: $250. flying @singaporeair: priceless.""	"," Rant","Neutral"
"""singaporeair i hope so too! i always try and fly singapore airlines when i am going back home to thailand T_POS_EMO""	"," Rant","Subjective"
"""singaporeair i sent it to ams_reservations@singaporeair.com.sg.""	"," Rant","Subjective"
"""singaporeair i've never felt so disappointed with singapore airlines before. so much for top notch service.""	"," Rant","Subjective"
"""singaporeair no amount of talking to singapore airlines reps by phone has helped. i do not want to regret having flown with you guys.""	"," Rant","Subjective"
"""singaporeair so i will take that as a no? singapore airlines is not interested in caucasian flight attendants?!""	"," Rant","Neutral"
"""singaporeair terrible service from singapore airlines, missed my connecting flight. traveling for 21 hours, not even an apology or upgrade""	"," Rant","Objective"
"""singaporeair thanks and yes hopefully it will be a pleasant flight - we could be seeing a lot more of singapore airlines over next few yrs!""	"," Rant","Subjective"
"""singaporeair was few months ago now but going on to new zealand after again with @singaporeair""	"," Rant","Subjective"
"""singaporeair which airlines does not allow 2 kgs excess baggage on an international flight? singapore airlines at melbourne.""	"," Rant","Subjective"
"""slate i wonder how many times this happens? what a rip off. singapore airlines should distance themselves from these crooks!""	"," Rant","Neutral"
"""smashpop @gamerz lol because i am flying with singapore airlines T_POS_EMOÃ_Ã__ best price and one of the few that fly from cebu (silkair) T_POS_EMO""	"," Rant","Neutral"
"""smhgndgn @singaporeair a company without respect to human health. definitely do not prefer them""	"," Rant","Subjective"
"""smhgndgn @singaporeair definitely do not prefer them""	"," Rant","Neutral"
"""sqffp @singaporeair hope things get better soon, freddy!""	"," Rant","Neutral"
"""staralliance @egyptair @singaporeair i am sick of having to manually claim miles on sq flights to my ms membership. please do something !""	"," Rant","Objective"
"""starflyergold @inflightfeed @united and they hope to compete with @singaporeair @emirates""	"," Rant","Subjective"
"""stephbetravel @singaporeair oh wow! i'm so happy for you. _Ã´Ã–Â€""	"," Rant","Objective"
"""sternos tom, fyi, we have been re-routed on @singaporeair @thaiairways""	"," Rant","Subjective"
"""stubblesmgc fucking singapore airlines food is great better than the rest i'm so glad""	"," Rant","Objective"
"""stylesisfit yeah_Ã´Ã–__Ã´Ã–__Ã´Ã–Âç_Ã´Ã–Âç singapore airlines is my all time fave airline right now""	"," Rant","Objective"
"""suzanna_bananaa @singaporeair indeed. always trying to share the positive T_POS_EMO)""	"," Rant","Objective"
"""swissairliner i wish the old swiss air was still around. i have never tried it but my family said it was better than singapore airlines lol""	"," Rant","Subjective"
"""sydneyairport @singaporeair offered meal vouchers already, not a good sign missing all connecting incl india domestic @jetairways checkedin""	"," Rant","Subjective"
"""talkmaster ......unless you can spend $15000 and upwards for first class. have you seen singapore airlines version?""	"," Rant","Subjective"
"""tamairlines @singaporeair.regarding my flight from bcn with connection in sao paulo to chile.should i do sthg with my baggage?no info desk""	"," Rant","Subjective"
"""tatekerry @singaporeair there is no harm in trying!""	"," Rant","Subjective"
"""tevinalvord did you guys at any point use singapore airlines?""	"," Rant","Subjective"
"""thangngo just read about derek low's trip on singapore airlines' suites class, and now you show me this! i wish i had money to fly this way""	"," Rant","Objective"
"""thatdonmishko @singaporeair i do not think you will get anything here! they broke into my bags and have stopped replying to my tweets!""	"," Rant","Subjective"
"""thatdonmishko @singaporeair same happened to me in brisbane mate. made me wear my jeans and a jacket to bring the weight down! idiots.""	"," Rant","Subjective"
"""thatdonmishko to sq_social@singaporeair.com.sg for us to further look into the issue pls? thank you very much. (2/2)""	"," Rant","Subjective"
"""theareefshah @singaporeair really? T_URL""	"," Rant","Subjective"
"""theareefshah @singaporeair singapore offered help at 9.30am and indonesia only accepted help at 2.30pm!? so much precious time lost!!""	"," Rant","Objective"
"""thedealmatch @singaporeair can turn it out! rt @expedia a9 singapore airline""	"," Rant","Subjective"
"""thegregfleet you should insist virgin pay for you to go qantas. i did that w singapore airlines when they cancelled my flight out of japan""	"," Rant","Subjective"
"""thejasonbyrne @carra23 oh no!!! i will miss this - unless singapore airlines can show it!!!!""	"," Rant","Subjective"
"""thenationaluae really? i will never fly with @singaporeair again. i will return to flying with @emirates""	"," Rant","Objective"
"""thenewpaper @singaporeair some airlines are starting to provide free wifi i do not quite understand why sq cannot ?""	"," Rant","Subjective"
"""theplanetd @singaporeair @yahootravel i flew coach yesterday and cried""	"," Rant","Subjective"
"""thepointsguy @noachl @singaporeair i've got a @citi aa exec card but i do not (think) i get citi ty points on it. should i switch?""	"," Rant","Subjective"
"""thestr8jackets to us at sq_social@singaporeair.com.sg so that we can look into this matter and get in touch with you? thank you. (2/2)""	"," Rant","Subjective"
"""tictak72 @singaporeair just being a guest.""	"," Rant","Subjective"
"""timothygo_only1 why are you getting such special service? jealous... @singaporeair""	"," Rant","Objective"
"""tjthwaites81 @singaporeair 47 days till i sit on this fab airline""	"," Rant","Subjective"
"""tk_helpdesk there is a singapore airlines flight tomorrow @ 1:30pm its code share with turkish. need to get on that flight with daniel""	"," Rant","Subjective"
"""todayonline @airvistara @singaporeair nice to hear what are the routes you are servicing.""	"," Rant","Objective"
"""todayonline @singaporeair seems a little steep and kind of tricky like the sim lim tactics. or customers know exactly beforehand?""	"," Rant","Objective"
"""tonyfernandes @richardbranson : made the mistake of flying @singaporeair and they tortured us! they have obv. started cutting corners.""	"," Rant","Objective"
"""traceytalbut @emirates try economy crap and crew singapore airlines far better""	"," Rant","Objective"
"""travel_today so i'm guessing this is not a good time to ask @singaporeair for an upgrade on tomorrow's flights?""	"," Rant","Objective"
"""travelpluswine @singaporeair safe travels! perhaps you could hang out with our friend @keishibata when you get there? ian""	"," Rant","Neutral"
"""travelskills a10: @singaporeair or @flyairnz do fairly well! never a fan of inflight breakfast options though.""	"," Rant","Objective"
"""travelskills a2. not enought but, i always enjoy the perks from @singaporeair""	"," Rant","Neutral"
"""travelskills q10. i always have best airline meals on @singaporeair on my way to my country""	"," Rant","Subjective"
"""trendhunter dont ever fly on singapore airlines, teach them a lesson and i hope that many will read your story about the 'skyway robbery'.""	"," Rant","Objective"
